1	249250621	89545	0
2	243199373	90116	0
3	198022430	71476	0
4	191154276	66684	0
5	180915260	65463	0
6	171115067	63968	0
7	159138663	59885	0
8	146364022	54236	0
9	141213431	44598	0
10	135534747	51842	0
11	135006516	51769	0
12	133851895	51186	0
13	115169878	35273	0
14	107349540	34568	0
15	102531392	31434	0
16	90354753	35315	0
17	81195210	36430	0
18	78077248	28168	0
19	59128983	30697	0
20	63025520	26444	0
21	48129895	16095	0
22	51304566	16660	0
X	155270560	25372	0
Y	59373566	2422	0
MT	16569	4239	0
*	0	0	0
