1	249250621	1541434	0
2	243199373	1669721	0
3	198022430	1383700	0
4	191154276	1342503	0
5	180915260	1246720	0
6	171115067	1203167	0
7	159138663	1063613	0
8	146364022	1008450	0
9	141213431	770820	0
10	135534747	910774	0
11	135006516	905258	0
12	133851895	922049	0
13	115169878	692959	0
14	107349540	619953	0
15	102531392	544666	0
16	90354753	528594	0
17	81195210	519651	0
18	78077248	535426	0
19	59128983	374064	0
20	63025520	419048	0
21	48129895	260072	0
22	51304566	223674	0
X	155270560	501993	0
Y	59373566	49377	0
MT	16569	17326	0
*	0	0	0
